O59800;Hayles long high penetrance;0,00038462;45;0,00002131;123;0,55319149;41;0,18300654;154;5;6;cwf5
P78794;Hayles long high penetrance;0,00000000;83;0,00001275;124;0,54166667;46;0,18276762;156;4;5;Cwf15
P87312;PomBase, Hayles long high penetrance;0,00000000;123;0,00001275;126;0,54166667;48;0,18276762;158;4;5;cwf4
Q9USV3;PomBase, Hayles long high penetrance;0,00000000;124;0,00001275;127;0,54166667;49;0,18276762;159;4;5;cwf7
O13615;PomBase, Hayles long high penetrance;0,00000000;122;0,00001275;125;0,54166667;47;0,18276762;157;4;5;prp5
O94508;Hayles long low penetrance;0,00038462;46;0,00000856;128;0,53061224;54;0,18252934;162;4;5;cwf11
Q10163;FIRST;;;0,00000856;129;;;0,18276762;160;;5;smb1
O94620;FIRST;;;0,00000856;130;;;0,18276762;161;;5;spf38
Q9Y7S9;Hayles stubby;0,00000000;476;0,00000000;584;0,00000000;415;0,00000000;560;0;0;aah3
O14258;PomBase, Hayles long branched;0,00000000;62;0,00000000;142;1,00000000;1;1,00000000;1;1;1;ace2
P78929;PomBase, Hayles long high penetrance;0,00000000;589;0,00000000;689;0,00000000;528;0,00000000;665;0;0;adf1
O94619;Hayles rounded;0,00000000;367;0,00000000;478;0,00000000;306;0,00000000;454;0;0;adn2
Q9Y7I4;Hayles stubby;0,00000000;459;0,00000000;567;0,00000000;398;0,00000000;543;0;0;alg3
O60061;Hayles stubby;0,00000000;466;0,00000000;574;0,00000000;405;0,00000000;550;0;0;alg5
O43053;Hayles stubby;0,00000000;475;0,00000000;583;0,00000000;414;0,00000000;559;0;0;alg6
Q9UTK5;Hayles curved;0,00000000;199;0,00000000;318;0,00000000;138;0,00000000;294;0;0;alm1
Q9HDX8;PomBase, Hayles stubby;0,00000000;898;0,00000000;980;0,00000000;837;0,00000000;956;0;0;alo1
Q10235;PomBase, Hayles curved;0,00000000;535;0,00000000;640;0,00000000;474;0,00000000;616;0;0;alp11
O13953;PomBase, Hayles long high penetrance;0,00000000;82;0,00000000;166;0,75000000;5;0,80000000;5;2;3;alp13
O94534;Hayles curved;0,00000000;217;0,00000000;143;0,00000000;156;0,14629049;225;0;1;alp14
Q9Y703;Hayles curved;0,00000000;205;0,00000000;324;0,00000000;144;0,00000000;300;0;0;alp31
Q9Y705;PomBase, Hayles curved;0,00000000;531;0,00000000;636;0,00000000;470;0,00000000;612;0;0;alp4
O42971;PomBase, Hayles long low penetrance;0,00000000;155;0,00000000;266;0,42857143;83;0,37500000;90;2;2;apc10
Q9UT86;PomBase, Hayles long high penetrance;0,00000000;127;0,00000000;221;0,42857143;80;0,37500000;87;2;2;apc11
O42659;FIRST;;;0,00000000;272;;;0,38297872;82;;3;apc14
O94688;FIRST;;;0,00000000;273;;;0,38297872;83;;3;apc15
Q874R3;PomBase, Hayles long low penetrance;0,00000000;156;0,00000000;267;0,42857143;84;0,37500000;91;2;2;apc2
Q9P4W7;PomBase, Hayles long low penetrance;0,00000000;152;0,00000000;264;0,42857143;82;0,37500000;89;2;2;apc5
Q9UU81;Hannah list;0,00000000;185;0,00000000;305;0,00000000;124;0,00000000;281;0;0;apl4
Q9Y7Z2;Hannah list;0,00000000;172;0,00000000;293;0,00000000;111;0,00000000;269;0;0;arf6
O59790;PomBase, Hayles long low penetrance;0,00000000;760;0,00000000;844;0,00000000;699;0,00000000;820;0;0;ark1
Q9Y809;PomBase, Hayles long branched;0,00000000;543;0,00000000;647;0,00000000;482;0,00000000;623;0;0;arm1
Q9UUJ1;FIRST;;;0,00000000;284;;;0,54545455;47;;2;arp2
P32390;FIRST;;;0,00000000;285;;;0,54545455;48;;2;arp3
Q09849;PomBase, Hannah list;0,00000000;492;0,00000000;600;0,00000000;431;0,00000000;576;0;0;arp42
O94241;PomBase, Hayles curved;0,00000000;533;0,00000000;638;0,00000000;472;0,00000000;614;0;0;arp6
Q9UTR9;Hayles small;0,00000000;444;0,00000000;186;0,00000000;383;0,29113924;107;0;1;asa1
Q09788;Hayles stubby;0,00000000;468;0,00000000;576;0,00000000;407;0,00000000;552;0;0;asl1
P04689;PomBase, Hayles curved;0,00000000;112;0,00000000;197;0,36363636;95;0,34375000;94;1;1;atb2
Q10287;PomBase, Hayles long branched;0,00000000;544;0,00000000;648;0,00000000;483;0,00000000;624;0;0;bgs1
Q9P377;PomBase, Hayles rounded;0,00000000;786;0,00000000;869;0,00000000;725;0,00000000;845;0;0;bgs3
Q10337;PomBase, Hayles long low penetrance;0,00000000;744;0,00000000;831;0,00000000;683;0,00000000;807;0;0;brc1
Q9P6R0;Hayles long high penetrance;0,00000000;254;0,00000000;371;0,00000000;193;0,00000000;347;0;0;brf1
Q1MTQ0;PomBase, Hayles long high penetrance;0,00000000;146;0,00000000;255;0,75000000;5;0,75000000;11;2;2;brl1
O74563;PomBase, Hannah list, Hayles long branched;0,00000000;107;0,00000000;192;0,75000000;5;0,75000000;8;2;2;brl2
Q9UT24;FIRST;;;0,00000000;217;;;0,18252934;165;;4;brr2
Q9UT30;Hayles long high penetrance;0,00000000;236;0,00000000;354;0,00000000;175;0,00000000;330;0;0;brr6
O74881;FIRST;;;0,00000000;179;;;0,14462810;230;;2;btb1
O74778;FIRST;;;0,00000000;180;;;0,14462810;231;;2;btb2
Q10225;FIRST;;;0,00000000;181;;;0,14462810;232;;2;btb3
P36621;PomBase, Hayles rounded;0,00000000;800;0,00000000;882;0,00000000;739;0,00000000;858;0;0;cap1
O74412;Hannah list;0,00000000;183;0,00000000;303;0,00000000;122;0,00000000;279;0;0;cbf12
Q10432;PomBase, Hannah list, Hayles long high penetrance;0,00000000;514;0,00000000;621;0,00000000;453;0,00000000;597;0;0;ccq1
P36587;Hannah list;0,00000000;179;0,00000000;299;0,00000000;118;0,00000000;275;0;0;ccr1
O74473;PomBase, Hayles long high penetrance;0,00000000;634;0,00000000;728;0,00000000;573;0,00000000;704;0;0;cdc11
Q10059;PomBase, Hayles long high penetrance;0,00000000;125;0,00000000;219;0,50000000;61;0,40000000;76;1;1;cdc12
P10815;PomBase, Hayles long high penetrance;0,00000000;151;0,00000000;260;0,50000000;62;0,12681159;244;1;2;cdc13
P36589;Hayles long high penetrance;0,00000000;250;0,00000000;368;0,00000000;189;0,00000000;344;0;0;cdc14
P36618;FIRST;;;0,00000000;145;;;0,25000000;117;;2;cdc16
P12000;Hayles long high penetrance;0,00000000;270;0,00000000;385;0,00000000;209;0,00000000;361;0;0;cdc17
P87154;PomBase, Hayles long high penetrance;0,00000000;613;0,00000000;254;0,00000000;552;0,17743980;193;0;1;cdc20
P36602;PomBase, Hayles long high penetrance;0,00000000;663;0,00000000;756;0,00000000;602;0,00000000;732;0;0;cdc22
P30261;Hayles long high penetrance;0,00000000;69;0,00000000;148;0,55555556;35;0,55555556;45;2;2;cdc27
Q10752;PomBase, Hayles long high penetrance;0,00000000;679;0,00000000;771;0,00000000;618;0,00000000;747;0;0;cdc28
O74435;PomBase, Hayles long low penetrance;0,00000000;732;0,00000000;820;0,00000000;671;0,00000000;796;0;0;cdc31
P30316;PomBase, Hayles long high penetrance;0,00000000;70;0,00000000;149;0,41666667;86;0,41666667;71;1;1;cdc6
P41892;Hayles long high penetrance;0,00000000;296;0,00000000;411;0,00000000;235;0,00000000;387;0;0;cdc7
P07334;PomBase, Hayles long high penetrance;0,00000000;654;0,00000000;747;0,00000000;593;0,00000000;723;0;0;cdr1
P87050;PomBase, Hayles long high penetrance;0,00000000;60;0,00000000;139;0,29629630;101;0,30555556;100;1;1;cdr2
P40997;PomBase, Hayles stubby;0,00000000;914;0,00000000;995;0,00000000;853;0,00000000;971;0;0;ceg1
P36600;Hannah list;0,00000000;175;0,00000000;296;0,00000000;114;0,00000000;272;0;0;cgs1
P36599;Hayles long high penetrance;0,00000000;267;0,00000000;382;0,00000000;206;0,00000000;358;0;0;cgs2
Q9UTN3;PomBase, Hayles long high penetrance;0,00000000;643;0,00000000;737;0,00000000;582;0,00000000;713;0;0;cid14
P40232;PomBase, Hayles rounded;0,00000000;783;0,00000000;866;0,00000000;722;0,00000000;842;0;0;ckb1
O94679;Hayles long low penetrance;0,00000000;328;0,00000000;442;0,00000000;267;0,00000000;418;0;0;cnd1
Q9Y7R3;Hayles long low penetrance;0,00000000;94;0,00000000;176;1,00000000;1;1,00000000;1;1;1;cnd2
Q10429;Hayles long low penetrance;0,00000000;351;0,00000000;463;0,00000000;290;0,00000000;439;0;0;cnd3
O13952;PomBase, Hayles long low penetrance;0,00000000;738;0,00000000;825;0,00000000;677;0,00000000;801;0;0;cnl2
Q9Y812;PomBase, Hayles long low penetrance;0,00000000;159;0,00000000;276;0,66666667;9;0,66666667;21;1;1;cnp1
P36581;Hayles stubby;0,00000000;472;0,00000000;580;0,00000000;411;0,00000000;556;0;0;cnx1
Q9USM9;Hayles skittle;0,00000000;438;0,00000000;548;0,00000000;377;0,00000000;524;0;0;coq10
Q09819;PomBase, Hannah list, Hayles long high penetrance;0,00000000;509;0,00000000;616;0,00000000;448;0,00000000;592;0;0;cph1
Q09698;PomBase, Hannah list;0,00000000;478;0,00000000;586;0,00000000;417;0,00000000;562;0;0;cph2
O13782;Hayles rounded;0,00000000;360;0,00000000;472;0,00000000;299;0,00000000;448;0;0;cpp1
P14068;PomBase, Hayles long high penetrance;0,00000000;656;0,00000000;749;0,00000000;595;0,00000000;725;0;0;crm1
O94308;Hannah list, Hayles long high penetrance;0,00000000;50;0,00000000;133;0,66666667;9;0,10332103;253;2;2;csn1
Q9HFR0;Hannah list;0,00000000;49;0,00000000;131;0,57142857;21;0,10324484;255;1;1;csn2
O13759;PomBase, Hannah list;0,00000000;484;0,00000000;592;0,00000000;423;0,00000000;568;0;0;csx1
O74986;Hannah list, Hayles long high penetrance;0,00000000;189;0,00000000;137;0,00000000;128;0,50000000;53;0;1;ctp1
Q9UUC7;Hannah list;0,00000000;170;0,00000000;291;0,00000000;109;0,00000000;267;0;0;ctu2
Q09728;PomBase, Hannah list;0,00000000;477;0,00000000;585;0,00000000;416;0,00000000;561;0;0;cuf1
P18296;Hayles long high penetrance;0,00000000;304;0,00000000;419;0,00000000;243;0,00000000;395;0;0;cut1
P41004;Hayles long low penetrance;0,00000000;93;0,00000000;175;1,00000000;1;1,00000000;1;1;1;cut3
Q9URV2;PomBase, Hayles long low penetrance;0,00000000;153;0,00000000;265;0,44444444;76;0,38297872;81;3;3;cut4
P24339;PomBase, Hayles long high penetrance;0,00000000;585;0,00000000;685;0,00000000;524;0,00000000;661;0;0;cut7
O74370;Hannah list, Hayles long high penetrance;0,00000000;55;0,00000000;138;0,52000000;56;0,18229167;166;3;4;cwf12
O74772;PomBase, Hayles long high penetrance;0,00000000;131;0,00000000;231;0,52000000;57;0,18229167;170;3;4;cwf14
Q9P7C5;FIRST;;;0,00000000;232;;;0,18181818;179;;2;cwf16
Q9UU80;FIRST;;;0,00000000;223;;;0,18205462;171;;3;cwf18
Q09909;FIRST;;;0,00000000;224;;;0,18205462;172;;3;cwf19
Q9USK4;Hayles long high penetrance;0,00000000;78;0,00000000;161;0,46428571;70;0,17948718;186;1;1;cwf20
O14161;FIRST;;;0,00000000;230;;;0,18205462;177;;3;cwf21
Q9P7C6;Hayles long high penetrance;0,00000000;262;0,00000000;377;0,00000000;201;0,00000000;353;0;0;cwf23
Q9Y805;FIRST;;;0,00000000;233;;;0,18205462;178;;3;cwf25
O94290;Hayles long high penetrance;0,00000000;74;0,00000000;154;0,49056604;64;0,18111255;180;2;2;cwf29
P32434;PomBase, Hayles rounded;0,00000000;767;0,00000000;851;0,00000000;706;0,00000000;827;0;0;cwg2
P53694;PomBase, Hayles long low penetrance;0,00000000;723;0,00000000;812;0,00000000;662;0,00000000;788;0;0;cwl1
O59701;Hannah list;0,00000000;167;0,00000000;288;0,00000000;106;0,00000000;264;0;0;cys11
P24782;PomBase, Hayles long high penetrance;0,00000000;688;0,00000000;779;0,00000000;627;0,00000000;755;0;0;dbp2
O13765;Hayles long high penetrance;0,00000000;230;0,00000000;348;0,00000000;169;0,00000000;324;0;0;dbr1
Q9P805;PomBase, Hayles long high penetrance;0,00000000;129;0,00000000;222;1,00000000;1;0,38461538;80;1;1;dcp1
Q09884;Hayles curved;0,00000000;218;0,00000000;336;0,00000000;157;0,00000000;312;0;0;dcr1
O13807;Hayles long high penetrance;0,00000000;51;0,00000000;134;0,66666667;9;0,10332103;254;2;2;ddb1
Q09903;PomBase, Hayles long high penetrance;0,00000000;561;0,00000000;662;0,00000000;500;0,00000000;638;0;0;ddx27
Q9P6I7;Hayles long low penetrance;0,00000000;343;0,00000000;456;0,00000000;282;0,00000000;432;0;0;dea2
Q9P7M1;PomBase, Hannah list, Hayles long high penetrance;0,00000000;511;0,00000000;618;0,00000000;450;0,00000000;594;0;0;dep1
P36591;PomBase, Hayles long low penetrance;0,00000000;734;0,00000000;821;0,00000000;673;0,00000000;797;0;0;dfr1
O14177;PomBase, Hannah list;0,00000000;482;0,00000000;590;0,00000000;421;0,00000000;566;0;0;did4
P87215;PomBase, Hayles long high penetrance;0,00000000;693;0,00000000;784;0,00000000;632;0,00000000;760;0;0;dim1
P13681;FIRST;;;0,00000000;140;;;0,40740741;74;;2;dis2
P37202;PomBase, Hayles long high penetrance;0,00000000;690;0,00000000;781;0,00000000;629;0,00000000;757;0;0;dis3
Q9URU2;Hayles long high penetrance;0,00000000;300;0,00000000;415;0,00000000;239;0,00000000;391;0;0;dna2
Q10315;Hayles long high penetrance;0,00000000;66;0,00000000;147;1,00000000;1;0,15118790;222;1;1;dpb3
Q9USU1;PomBase, Hannah list, Hayles rounded;0,00000000;519;0,00000000;625;0,00000000;458;0,00000000;601;0;0;efc25
O14134;PomBase, Hayles long high penetrance;0,00000000;566;0,00000000;667;0,00000000;505;0,00000000;643;0;0;elf1
O14023;Hannah list, Hayles long high penetrance;0,00000000;186;0,00000000;306;0,00000000;125;0,00000000;282;0;0;elp3
Q9C103;Hayles long high penetrance;0,00000000;79;0,00000000;162;1,00000000;1;1,00000000;1;1;1;eme1
Q9P6L5;PomBase, Hayles stubby;0,00000000;912;0,00000000;993;0,00000000;851;0,00000000;969;0;0;end4
